epoch, batch, loss, loss_bader, loss_e, bader_mae, bader_rmse, e_mae, e_rmse
   63,    11,           2.6993,           2.6988,       0.00041966,           2.6988,           4.7947,           14.479,           16.133
   63,    12,          0.62714,          0.62668,       0.00046117,          0.62668,           1.0872,           34.869,           49.989
   63,    13,          0.52979,          0.52912,       0.00066788,          0.52912,          0.82892,           18.831,           23.053
   63,    14,          0.40758,          0.40739,       0.00018538,          0.40739,          0.79198,            34.43,           43.452
   63,    15,          0.28363,          0.28296,       0.00066451,          0.28296,          0.37797,           65.237,           93.844
   63,    16,          0.37085,          0.37054,         0.000311,          0.37054,          0.53946,            53.72,           63.454
   63,    17,          0.33078,          0.33033,        0.0004559,          0.33033,          0.49681,           34.388,           53.424
   63,    18,          0.22675,          0.22647,       0.00028427,          0.22647,          0.30945,           27.455,           40.656
   63,    19,          0.11026,          0.10899,        0.0012647,          0.10899,          0.17239,           81.769,           125.64
   63,    20,          0.33305,          0.33214,       0.00090715,          0.33214,            1.424,           127.65,            144.2
   63,    21,          0.18015,          0.17984,       0.00031076,          0.17984,          0.28308,           55.131,           85.357
   63,    22,          0.29398,          0.29371,       0.00026611,          0.29371,          0.46581,           21.067,           23.169
   63,    23,          0.24867,          0.24842,       0.00024973,          0.24842,          0.53837,           43.661,           60.974
   63,    24,          0.18407,          0.18388,       0.00019341,          0.18388,          0.31546,           31.389,           50.477
   63,    25,           1.0543,           1.0536,       0.00074682,           1.0536,           2.0628,           21.114,           24.407
   63,    26,          0.20843,          0.20782,       0.00060596,          0.20782,          0.26167,           24.579,           31.006
   63,    27,          0.29097,          0.28994,        0.0010294,          0.28994,          0.33647,           25.185,           31.248
   63,    28,          0.11334,          0.11275,       0.00058548,          0.11275,          0.18739,           22.328,           25.251
   63,    29,          0.16055,          0.15978,       0.00076295,          0.15978,           0.2305,           91.549,           144.24
   63,    30,          0.51957,          0.51879,       0.00078206,          0.51879,            1.114,           56.685,           76.061
   63,    31,          0.15005,          0.14987,       0.00018006,          0.14987,          0.20519,           18.701,            23.48
   63,    32,          0.27019,          0.26927,       0.00092478,          0.26927,          0.39584,           61.334,            75.94
   63,    33,          0.28303,          0.28271,        0.0003211,          0.28271,          0.63525,           12.248,           14.251
   63,    34,          0.25308,          0.25257,       0.00051193,          0.25257,          0.31634,           67.384,           104.15
   63,    35,          0.31117,          0.31091,       0.00026239,          0.31091,           0.6065,           50.016,           93.929
   63,    36,          0.38334,          0.38296,       0.00038857,          0.38296,          0.65384,           69.796,           134.46
   63,    37,          0.17244,           0.1721,       0.00034265,           0.1721,          0.24433,           60.556,           88.773
